x,y,label
-1.56458,-18.33871,0.00000
12.24612,1.67822,1.00000
-4.76612,19.94973,1.00000
-10.55894,19.13683,1.00000
10.65254,-18.44744,0.00000
6.42009,3.29404,0.00000
24.44364,-3.22310,0.00000
-23.32616,3.96035,1.00000
14.75305,-18.25299,0.00000
-14.81196,-3.88318,0.00000
-17.70536,15.15022,1.00000
12.55236,-5.28269,1.00000
11.78954,-5.87335,1.00000
-9.97722,-14.82094,0.00000
21.27633,-8.07302,0.00000
-0.59248,8.78218,0.00000
-9.99159,-10.93977,0.00000
-14.97975,14.84348,1.00000
-10.32809,4.65301,0.00000
6.67224,-19.71265,0.00000
-14.62340,0.65160,0.00000
15.02899,1.47692,1.00000
-21.36726,8.59070,1.00000
17.49783,-14.85937,0.00000
11.81989,-4.73066,1.00000
-2.48088,-19.14778,0.00000
9.94897,-19.77096,0.00000
-9.74291,18.57974,1.00000
0.65093,-7.29517,1.00000
12.13844,-19.41495,0.00000
-18.88891,12.05707,1.00000
0.85460,-8.04435,1.00000
-10.71577,16.41035,1.00000
1.91420,-7.55562,1.00000
19.30269,-12.51467,0.00000
-3.77894,19.53564,1.00000
23.82901,-3.19568,0.00000
-1.97583,-7.74591,1.00000
13.04131,-2.87749,1.00000
5.95705,18.84282,1.00000
-10.51161,-13.85642,0.00000
-2.58248,-22.49198,0.00000
25.26958,-0.34859,0.00000
-0.69982,19.61094,1.00000
3.56854,5.25027,0.00000
-6.60252,19.47038,1.00000
12.79759,11.48844,1.00000
5.16944,2.33249,0.00000
0.94425,18.33839,1.00000
-12.93387,3.22646,0.00000
-2.98161,-3.57650,1.00000
-26.11585,2.06597,1.00000
-22.57595,4.76804,1.00000
-8.48372,7.26725,0.00000
-14.19879,18.96745,1.00000
-6.58243,9.87157,0.00000
14.39664,3.33703,1.00000
-12.85875,-12.22999,0.00000
14.59200,-17.15492,0.00000
2.32360,6.17201,0.00000
10.99085,-3.71660,1.00000
13.27126,6.83712,1.00000
-22.96511,6.00542,1.00000
-11.40355,-15.07162,0.00000
-12.92483,-5.93368,0.00000
5.55182,3.08154,0.00000
-11.14101,2.30022,0.00000
11.13514,15.79793,1.00000
10.94250,-4.31752,1.00000
-8.39758,18.84972,1.00000
-6.74246,21.88406,1.00000
12.32871,-17.56598,0.00000
-2.08680,8.17095,0.00000
-11.84572,5.37406,0.00000
23.00899,-6.97540,0.00000
-8.31627,8.79304,0.00000
14.22938,-15.82270,0.00000
7.39154,-19.75655,0.00000
-5.99253,8.05187,0.00000
-9.50309,5.05640,0.00000
-24.44101,0.14576,1.00000
-15.88602,-8.68362,0.00000
10.03170,17.15038,1.00000
-4.63803,-6.06024,1.00000
5.47298,2.36512,0.00000
-1.22746,-8.94032,1.00000
22.54878,-6.23943,0.00000
-3.94048,19.55842,1.00000
0.09390,20.40156,1.00000
4.17040,-8.04284,1.00000
-16.85820,13.40399,1.00000
15.33079,0.31443,1.00000
7.98187,15.76723,1.00000
-25.12032,2.65279,1.00000
-11.18894,19.10604,1.00000
-4.34531,19.61248,1.00000
1.68891,7.35318,0.00000
-10.04208,6.72200,0.00000
15.86151,4.49158,1.00000
8.25033,-7.31699,1.00000
19.67715,-12.10713,0.00000
5.81505,-10.69445,1.00000
-12.96516,-8.52911,0.00000
-23.67833,9.29059,1.00000
25.16256,-1.75635,0.00000
15.24672,6.36668,1.00000
5.31890,-9.88833,1.00000
18.79899,-11.82413,0.00000
-6.78508,18.60702,1.00000
-14.75435,15.35120,1.00000
-13.43536,-9.05717,0.00000
14.33117,-17.75715,0.00000
-11.91073,-10.01023,0.00000
-0.84716,20.23271,1.00000
-15.45533,-3.35357,0.00000
3.23659,2.53203,0.00000
-1.09064,20.10240,1.00000
4.12912,-21.69771,0.00000
24.41785,-6.45306,0.00000
-10.05921,8.72214,0.00000
-9.64100,-11.63352,0.00000
19.13738,-11.58373,0.00000
13.80893,4.59856,1.00000
-24.72831,3.91473,1.00000
-13.18115,-1.53157,0.00000
-16.89504,14.70512,1.00000
-12.01081,-11.70436,0.00000
-1.70511,-17.68829,0.00000
12.68052,-0.83382,1.00000
-9.64461,19.64263,1.00000
-23.83909,-0.18594,1.00000
-7.72216,20.81321,1.00000
13.17104,-15.98929,0.00000
5.67593,18.12819,1.00000
1.70414,5.60141,0.00000
-5.00852,8.85271,0.00000
11.04695,-18.52871,0.00000
-20.18456,13.79968,1.00000
14.52193,6.54208,1.00000
25.52701,-3.16471,0.00000
-12.59740,19.12161,1.00000
-2.64114,8.93785,0.00000
-2.00898,19.32811,1.00000
-13.24916,-5.63497,0.00000
6.60614,-8.79294,1.00000
24.24036,-5.28896,0.00000
4.72730,-19.97249,0.00000
2.52104,8.70252,0.00000
-10.83692,-14.93864,0.00000
22.52938,-8.82733,0.00000
5.73582,17.84562,1.00000
-13.51501,4.99187,0.00000
15.30491,1.74007,1.00000
-3.85434,-16.74760,0.00000
-7.32217,20.32962,1.00000
14.30878,8.05088,1.00000
12.98373,-17.89293,0.00000
17.48782,-16.00798,0.00000
-17.70012,11.65872,1.00000
-9.13720,7.87892,0.00000
10.68948,15.51835,1.00000
24.52820,-1.02360,0.00000
-0.54127,-8.46084,1.00000
5.04840,18.15084,1.00000
3.02611,-19.13754,0.00000
6.57699,17.70833,1.00000
13.87352,5.97670,1.00000
1.12159,-10.02551,1.00000
-8.48650,7.44045,0.00000
10.93260,-7.44533,1.00000
-11.74434,18.92727,1.00000
-0.06825,-19.05130,0.00000
5.45820,-19.92222,0.00000
0.46338,-18.87496,0.00000
13.13391,10.76405,1.00000
-2.94761,-17.29290,0.00000
2.96918,6.63867,0.00000
14.90400,4.62845,1.00000
-22.87970,7.17023,1.00000
24.81397,-0.58759,0.00000
-3.05377,-5.28099,1.00000
-24.74781,3.20345,1.00000
-9.41766,18.47239,1.00000
13.91375,3.33885,1.00000
-5.11324,19.15868,1.00000
-8.95677,18.30642,1.00000
3.48053,-8.57499,1.00000
-18.11506,13.78989,1.00000
-0.15768,18.68590,1.00000
16.83799,1.23711,1.00000
0.12050,-8.64463,1.00000
3.96435,-18.87294,0.00000
-3.05815,-19.59476,0.00000
-10.67772,-11.62698,0.00000
1.31682,7.68940,0.00000
-15.52694,0.56534,0.00000
-6.45371,10.02824,0.00000
12.47108,9.93496,1.00000
-22.86203,5.55953,1.00000
-14.44325,-5.18667,0.00000
12.34776,1.21829,1.00000
-2.69323,7.67238,0.00000
15.15242,0.53949,1.00000
-23.39397,6.68012,1.00000
16.71399,-14.23491,0.00000
26.44524,0.84684,0.00000
-11.41960,-11.88192,0.00000
-9.35954,6.38826,0.00000
-17.33439,11.96304,1.00000
-14.43805,-2.75079,0.00000
12.74593,-4.32865,1.00000
25.05375,-2.05579,0.00000
7.41630,-19.38219,0.00000
-13.70383,0.81475,0.00000
-11.64425,-9.97041,0.00000
26.53350,-2.59370,0.00000
11.44328,-6.08358,1.00000
-0.64492,-6.12417,1.00000
-6.35260,8.13796,0.00000
-12.32355,-13.12632,0.00000
4.59997,1.79451,0.00000
22.52856,-6.10207,0.00000
-2.68459,-7.87199,1.00000
24.40953,-1.77593,0.00000
7.84070,-9.13117,1.00000
-14.74398,-5.64788,0.00000
12.04589,7.65945,1.00000
19.92187,-10.99575,0.00000
16.99249,-14.98699,0.00000
-4.61487,-4.36862,1.00000
-14.99673,-4.72831,0.00000
9.35842,16.40375,1.00000
-22.12354,9.39249,1.00000
5.83348,16.83911,1.00000
22.80060,-11.07368,0.00000
-14.71132,-6.22022,0.00000
28.48139,0.23240,0.00000
6.66746,-9.00459,1.00000
24.80536,-0.58461,0.00000
8.37051,-20.19321,0.00000
-12.35868,18.40113,1.00000
-21.84666,8.32005,1.00000
4.61397,-21.07155,0.00000
-14.43654,-3.89477,0.00000
-13.76130,15.16741,1.00000
0.95377,-8.34873,1.00000
-2.43377,9.86363,0.00000
-12.71566,-9.84820,0.00000
12.73501,-2.37769,1.00000
2.14946,-8.42082,1.00000
8.40623,-20.14855,0.00000
17.29690,-14.92287,0.00000
-7.13905,18.95452,1.00000
23.69418,-8.18388,0.00000
16.42439,-14.85580,0.00000
15.43581,2.40390,1.00000
-3.50406,-4.70209,1.00000
23.24237,-6.60330,0.00000
-13.67832,-8.93912,0.00000
12.24787,13.52204,1.00000
19.35464,-10.09159,0.00000
-14.56606,-4.30747,0.00000
2.93168,18.73079,1.00000
14.47480,4.21223,1.00000
-23.49187,3.86687,1.00000
-4.13938,-1.27370,1.00000
8.44785,-20.18512,0.00000
-1.05780,-9.68367,1.00000
7.77909,-8.53599,1.00000
-24.34969,3.95121,1.00000
-15.54180,-7.19909,0.00000
4.53186,18.14839,1.00000
-3.13617,20.44663,1.00000
14.02778,9.69725,1.00000
-12.10074,16.31504,1.00000
-17.22032,13.58174,1.00000
-0.91878,8.77213,0.00000
-0.17446,-18.86686,0.00000
12.95683,-5.74285,1.00000
15.78766,-16.80337,0.00000
-9.05342,-12.45455,0.00000
-26.08386,5.01677,1.00000
-2.93734,9.91323,0.00000
18.02624,-10.71212,0.00000
14.07213,1.25805,1.00000
22.16979,-8.99706,0.00000
-3.36003,20.11997,1.00000
15.07216,1.83382,1.00000
16.77474,-16.28736,0.00000
-21.48528,8.70040,1.00000
10.60043,-6.20273,1.00000
9.99676,-6.55243,1.00000
24.00566,-3.35266,0.00000
-0.76914,-6.29712,1.00000
-16.43627,16.55576,1.00000
21.80420,-12.32227,0.00000
-17.25902,-5.66587,0.00000
11.26940,-6.11886,1.00000
-8.72257,-17.34648,0.00000
-8.14152,18.83082,1.00000
-25.03129,2.67677,1.00000
-25.66626,1.15124,1.00000
-12.80320,4.45402,0.00000
-7.88883,17.36064,1.00000
13.40547,-17.08852,0.00000
-3.89839,0.00625,1.00000
9.02024,-6.15686,1.00000
-15.87177,18.47274,1.00000
-22.13449,8.57284,1.00000
-1.29881,8.89980,0.00000
0.21578,-17.92926,0.00000
-22.14310,9.15780,1.00000
-25.27646,0.06618,1.00000
1.13485,19.54846,1.00000
-8.46357,8.95995,0.00000
-1.10302,8.89049,0.00000
-14.86614,15.64075,1.00000
-9.93527,-14.52882,0.00000
8.74711,-6.80827,1.00000
-13.67350,18.93889,1.00000
-13.62895,-9.78643,0.00000
-0.76023,20.50323,1.00000
-19.30621,13.72816,1.00000
-16.07302,15.18528,1.00000
-1.82378,9.81264,0.00000
2.09754,18.76191,1.00000
-24.28515,2.06796,1.00000
15.40198,-17.64475,0.00000
-18.26807,16.10075,1.00000
-13.58716,-8.64033,0.00000
-10.75137,19.37265,1.00000
0.57003,-20.64982,0.00000
-0.98160,-6.63546,1.00000
4.94464,1.48726,0.00000
6.27417,-20.09094,0.00000
0.33715,-8.14603,1.00000
-22.12117,5.82627,1.00000
5.09163,16.39267,1.00000
16.44827,-17.19045,0.00000
14.17326,6.47846,1.00000
13.72457,-18.36378,0.00000
15.30535,-15.49736,0.00000
8.35945,-17.68774,0.00000
-5.88780,-15.76240,0.00000
21.43028,-5.59127,0.00000
-9.45286,17.62261,1.00000
25.06563,-3.27046,0.00000
-13.00359,-12.95641,0.00000
-16.14211,14.97324,1.00000
-23.13574,11.56406,1.00000
2.06728,6.32535,0.00000
9.36701,14.12771,1.00000
-8.98894,19.49177,1.00000
9.02680,15.36431,1.00000
25.24845,0.81873,0.00000
0.83290,-19.96073,0.00000
1.22236,19.07734,1.00000
25.28936,-5.79969,0.00000
5.62398,-19.52124,0.00000
-14.69074,17.63988,1.00000
-20.30010,8.68603,1.00000
13.61238,-17.47651,0.00000
-12.49781,-6.01241,0.00000
-25.12821,6.42625,1.00000
-12.94525,1.07579,0.00000
13.49872,-15.87061,0.00000
-9.30247,-13.72240,0.00000
7.94136,-20.79050,0.00000
14.68949,-12.42071,0.00000
-16.40018,16.36774,1.00000
25.85111,-3.12698,0.00000
3.50339,-20.45648,0.00000
1.28378,-8.71981,1.00000
-13.76566,-8.94877,0.00000
-0.06906,-9.36325,1.00000
0.13299,-9.32131,1.00000
-22.01877,7.66222,1.00000
23.60477,-4.00998,0.00000
13.76557,2.79125,1.00000
-2.53747,-6.18760,1.00000
-0.57784,-6.80951,1.00000
-18.66174,13.37542,1.00000
1.82280,-19.79290,0.00000
12.74970,13.75735,1.00000
7.07538,-8.92920,1.00000
1.62215,-9.55881,1.00000
3.69426,-19.68360,0.00000
-1.33649,-7.32163,1.00000
-6.83273,19.72053,1.00000
-17.85397,15.08442,1.00000
-2.50735,-7.57264,1.00000
-23.42388,3.55845,1.00000
-2.80692,-5.60350,1.00000
-6.30904,17.90720,1.00000
13.67876,11.77418,1.00000
8.20603,17.03624,1.00000
11.36114,-17.17866,0.00000
-3.73687,-18.59130,0.00000
8.79087,-19.12520,0.00000
12.51432,10.90205,1.00000
13.25126,5.73767,1.00000
-0.41963,18.29665,1.00000
19.07905,-13.88074,0.00000
-2.94201,9.99125,0.00000
-20.69265,9.59850,1.00000
-6.01362,-16.66082,0.00000
-0.57088,-19.26608,0.00000
10.11590,-19.25521,0.00000
24.73135,-6.21645,0.00000
10.34102,-5.73137,1.00000
8.80385,15.70247,1.00000
-21.71711,11.75282,1.00000
-11.95821,-11.62886,0.00000
5.98179,17.78079,1.00000
9.08906,17.13515,1.00000
-21.27509,11.85278,1.00000
-21.46270,9.85923,1.00000
-3.15140,-18.39049,0.00000
-4.20101,10.59699,0.00000
2.35678,6.32698,0.00000
-20.85912,8.20405,1.00000
-13.94169,17.78795,1.00000
21.50226,-9.07547,0.00000
-20.87147,12.82326,1.00000
-18.83036,12.00539,1.00000
23.56527,-8.56637,0.00000
8.29265,-8.80358,1.00000
9.90555,-20.17069,0.00000
-6.88992,-19.07521,0.00000
3.99928,19.42616,1.00000
-13.97993,17.31450,1.00000
-9.21904,20.74478,1.00000
5.87109,-18.91081,0.00000
9.42603,-4.86663,1.00000
18.40992,-13.96526,0.00000
2.02687,-9.05612,1.00000
10.44927,12.83338,1.00000
-7.21262,19.04335,1.00000
-2.41923,-17.98047,0.00000
17.65933,-14.15398,0.00000
23.45140,-4.17378,0.00000
-15.30393,17.02346,1.00000
7.89187,15.76643,1.00000
-12.99061,3.63290,0.00000
-8.21422,6.79386,0.00000
25.17608,-5.61290,0.00000
-5.66201,21.57142,1.00000
-8.96836,18.09621,1.00000
13.53718,12.88690,1.00000
-17.34306,16.19074,1.00000
3.55543,18.49883,1.00000
0.47574,8.46080,0.00000
9.43241,13.40288,1.00000
-14.74895,-3.21384,0.00000
5.07920,-9.39120,1.00000
19.55655,-13.45518,0.00000
19.56466,-11.10988,0.00000
3.79544,-21.42577,0.00000
-4.69894,21.36112,1.00000
1.85710,20.70305,1.00000
24.58886,-2.39127,0.00000
24.81067,0.76524,0.00000
2.96326,-8.89901,1.00000
-0.88641,-18.12581,0.00000
-18.78870,11.67546,1.00000
-14.02354,-9.97289,0.00000
-13.40213,-11.69328,0.00000
-5.39527,19.48755,1.00000
14.72163,-16.95951,0.00000
11.88532,12.83582,1.00000
-0.89375,20.50091,1.00000
-14.75748,0.38786,0.00000
5.50078,-7.99013,1.00000
14.04399,9.01194,1.00000
-0.05931,-7.29525,1.00000
-10.87676,5.93691,0.00000
19.17757,-12.83998,0.00000
-9.76709,18.20948,1.00000
-14.06333,-6.95207,0.00000
3.38081,17.44481,1.00000
-14.33004,-3.57033,0.00000
-2.42266,9.32010,0.00000
-8.35226,6.77175,0.00000
-14.65783,18.76865,1.00000
-23.51342,6.23053,1.00000
10.90290,-3.76504,1.00000
-3.55064,-5.70575,1.00000
-19.82533,11.19765,1.00000
-6.85990,-18.56089,0.00000
-14.92387,16.32215,1.00000
19.79220,-10.62302,0.00000
26.31907,-5.98977,0.00000
22.92615,-7.40245,0.00000
4.64427,3.64325,0.00000
6.02205,17.45964,1.00000
-14.03077,0.93686,0.00000
-1.56147,-19.39542,0.00000
-26.56465,0.55282,1.00000
-4.79799,-16.40982,0.00000
11.32938,13.64553,1.00000
1.50009,9.82052,0.00000
-0.89105,-18.43965,0.00000
-4.06325,-18.00614,0.00000
-19.34880,13.04380,1.00000
12.66025,8.43810,1.00000
-24.48452,9.46576,1.00000
-17.16804,14.21723,1.00000
7.80275,14.84493,1.00000
2.63765,-20.07948,0.00000
19.94180,-11.00837,0.00000
-9.06154,7.69584,0.00000
-12.59846,-2.01452,0.00000
10.76277,14.06084,1.00000
-14.60659,15.34078,1.00000
16.69108,-13.33451,0.00000
-17.82630,15.46623,1.00000
-12.08930,-12.88980,0.00000
18.46901,-15.45571,0.00000
-4.69600,10.55436,0.00000
-24.51589,6.21700,1.00000
-21.57580,9.41262,1.00000
-13.73757,-5.87952,0.00000
-0.88857,9.64739,0.00000
13.01760,-18.38563,0.00000
-7.81389,-14.54527,0.00000
10.48597,14.42643,1.00000
-24.17562,2.57235,1.00000
-2.20893,-18.46689,0.00000
-14.99759,-3.58737,0.00000
24.59622,-5.32067,0.00000
21.04803,-12.11755,0.00000
7.48787,-19.69801,0.00000
-1.33960,-20.30308,0.00000
12.52714,9.85279,1.00000
-11.40471,5.52482,0.00000
6.10850,17.40626,1.00000
-12.13922,1.19479,0.00000
-25.68878,5.05464,1.00000
-3.18273,10.17467,0.00000
13.15731,9.07586,1.00000
2.83212,2.61280,0.00000
-12.36611,17.05810,1.00000
9.38625,-19.02603,0.00000
10.29309,-5.49555,1.00000
-13.79819,-3.46253,0.00000
15.72355,0.57017,1.00000
-0.05780,-9.05045,1.00000
-10.59062,-13.12720,0.00000
9.10106,-4.37355,1.00000
1.00674,6.43811,0.00000
-15.34249,16.48896,1.00000
-15.25963,-0.92864,0.00000
-1.00983,18.27131,1.00000
11.18175,-17.50286,0.00000
-19.58302,10.06294,1.00000
-9.73548,18.90223,1.00000
-15.37841,15.51859,1.00000
2.32616,19.82458,1.00000
-22.90189,5.67070,1.00000
15.07382,5.20640,1.00000
24.87496,-2.80465,0.00000
-20.66901,9.62175,1.00000
14.40254,-19.01035,0.00000
13.76867,3.54010,1.00000
6.41848,-18.86267,0.00000
10.79666,12.22171,1.00000
15.57350,-16.66324,0.00000
-8.80526,17.27577,1.00000
-17.93025,12.79415,1.00000
-2.51879,-6.47016,1.00000
-2.17562,-20.19306,0.00000
5.93648,17.20149,1.00000
0.95743,19.19348,1.00000
-5.38893,20.13021,1.00000
15.78862,-17.84136,0.00000
3.37258,-19.55152,0.00000
4.38162,-19.48764,0.00000
-4.27397,-0.41441,1.00000
-18.26164,14.95992,1.00000
-18.59829,12.95138,1.00000
16.30663,5.59109,1.00000
-2.79901,-19.36980,0.00000
0.08949,20.58675,1.00000
5.57117,3.08373,0.00000
25.75318,-0.56481,0.00000
14.38442,6.68754,1.00000
-4.36544,-18.37225,0.00000
-0.49780,-19.76106,0.00000
25.66971,-4.36490,0.00000
-5.98248,19.44648,1.00000
15.40219,3.98271,1.00000
14.59768,2.27002,1.00000
-9.61127,4.95693,0.00000
-26.37125,2.84313,1.00000
-4.37235,7.32902,0.00000
-14.87200,1.71894,0.00000
9.04718,13.92149,1.00000
22.91520,-11.30542,0.00000
-25.23059,2.56893,1.00000
18.40578,-12.46758,0.00000
15.46679,-1.88458,1.00000
-8.70571,-15.88996,0.00000
-1.39575,21.83527,1.00000
-2.27650,-5.66320,1.00000
-24.22849,1.74413,1.00000
-13.98304,5.63507,0.00000
-5.03317,-4.26084,1.00000
21.40154,-11.31759,0.00000
-8.95123,-15.93744,0.00000
-21.10064,8.74381,1.00000
-4.24575,9.06842,0.00000
12.29939,-5.04092,1.00000
-10.09399,7.41550,0.00000
-13.53222,-12.02635,0.00000
5.02328,18.21570,1.00000
-1.10620,-18.92269,0.00000
16.26871,-15.40032,0.00000
16.96970,-12.90557,0.00000
4.68848,6.24907,0.00000
15.62640,-2.44971,1.00000
-18.62834,12.43543,1.00000
2.08336,-20.30981,0.00000
5.64038,17.67368,1.00000
25.33911,-3.37590,0.00000
10.75778,-7.88518,1.00000
5.14732,20.50512,1.00000
-6.21551,18.89453,1.00000
11.62466,-18.51878,0.00000
-14.47841,-8.83600,0.00000
-9.41713,9.04907,0.00000
-21.41620,9.94272,1.00000
6.96571,-19.36486,0.00000
-21.64121,8.39133,1.00000
-11.55655,16.58226,1.00000
19.62066,-7.57546,0.00000
-4.08798,-3.65671,1.00000
0.39490,6.96950,0.00000
10.69373,15.47146,1.00000
-13.67002,17.15123,1.00000
7.09145,-20.23713,0.00000
20.79593,-12.59062,0.00000
-20.41582,9.26914,1.00000
-1.70243,-19.11552,0.00000
-2.59003,20.64657,1.00000
14.53207,-1.86287,1.00000
-12.95276,6.39449,0.00000
-0.63759,-21.41038,0.00000
-1.82892,-19.27279,0.00000
24.71349,-4.65883,0.00000
5.18862,3.92171,0.00000
-16.06267,-4.09714,0.00000
-9.90973,6.91239,0.00000
9.65110,-5.77376,1.00000
-21.98092,9.25892,1.00000
-17.86030,13.97908,1.00000
-15.95393,15.47090,1.00000
-4.17093,8.76234,0.00000
-14.14134,-6.07516,0.00000
-12.22338,7.04286,0.00000
-23.38356,3.84516,1.00000
-12.48658,-9.52625,0.00000
-23.76763,4.36585,1.00000
-7.22775,19.43119,1.00000
-2.49339,8.74052,0.00000
6.36574,-7.98148,1.00000
-3.55234,21.37264,1.00000
0.24035,-8.48748,1.00000
2.68151,-18.71625,0.00000
9.70432,-7.22337,1.00000
-22.10808,7.08049,1.00000
20.64734,-11.59753,0.00000
15.84266,1.56311,1.00000
-22.56117,3.38958,1.00000
-15.99737,12.47465,1.00000
-23.92395,3.89619,1.00000
17.52299,-14.16884,0.00000
7.58076,-19.30298,0.00000
-11.57682,2.75314,0.00000
-21.55299,7.58236,1.00000
-13.25693,17.81840,1.00000
-15.11643,15.29119,1.00000
12.31882,12.37342,1.00000
-13.18710,-0.27714,0.00000
-20.46088,12.32290,1.00000
14.59388,1.69363,1.00000
-24.26616,6.58520,1.00000
-9.80548,-13.59688,0.00000
-11.08313,6.79014,0.00000
-14.65092,-5.56850,0.00000
-14.84055,16.10656,1.00000
1.24990,19.11434,1.00000
-14.09293,-3.92170,0.00000
2.21252,17.54118,1.00000
13.10049,-0.45968,1.00000
11.17217,-6.39149,1.00000
2.46830,5.97567,0.00000
-15.29171,-2.69160,0.00000
-25.11752,3.28762,1.00000
-5.47424,9.63554,0.00000
13.88090,3.67160,1.00000
14.53948,0.01970,1.00000
-10.08664,20.38358,1.00000
-8.65944,6.51655,0.00000
23.52432,-8.65706,0.00000
13.61655,0.27566,1.00000
15.72711,-14.66354,0.00000
-10.37063,-12.80072,0.00000
3.10245,-10.35754,1.00000
2.77599,-18.72851,0.00000
4.68752,18.21109,1.00000
-15.87988,1.13763,0.00000
3.24030,17.95821,1.00000
-14.05956,-1.55014,0.00000
14.18895,-2.70098,1.00000
-15.02174,16.27248,1.00000
16.81351,-12.83964,0.00000
19.66959,-12.10716,0.00000
-10.06657,18.09024,1.00000
0.50573,-10.09711,1.00000
-23.13324,7.65928,1.00000
11.64422,-6.28527,1.00000
-12.35131,2.70813,0.00000
12.45336,-1.75845,1.00000
6.29928,18.12084,1.00000
-14.43353,15.92273,1.00000
21.86072,-5.99694,0.00000
2.67532,-21.69568,0.00000
-24.02121,7.05236,1.00000
1.41855,20.21480,1.00000
11.24904,-5.09950,1.00000
-25.23513,0.69859,1.00000
-25.48930,1.04864,1.00000
18.33114,-11.29907,0.00000
20.15030,-11.70284,0.00000
1.29891,19.55419,1.00000
-14.45900,-10.28674,0.00000
5.15255,3.73619,0.00000
5.23752,2.93171,0.00000
-9.64391,5.55382,0.00000
7.10946,-21.01643,0.00000
13.95050,-17.12081,0.00000
1.38992,19.36828,1.00000
-24.56672,6.81797,1.00000
-22.13805,9.00674,1.00000
13.08918,0.58313,1.00000
20.79034,-9.45611,0.00000
21.87826,-11.71826,0.00000
21.97067,-3.09670,0.00000
3.63975,18.21950,1.00000
-5.82351,-18.34546,0.00000
-12.64860,8.01076,0.00000
11.12514,-17.89416,0.00000
-16.55617,16.72175,1.00000
-0.87604,19.38496,1.00000
-7.64938,9.83667,0.00000
-21.60885,7.14462,1.00000
11.06558,-0.11298,1.00000
13.14097,9.60290,1.00000
-26.19757,2.08917,1.00000
21.72044,-13.77755,0.00000
2.36456,19.84784,1.00000
-3.28120,9.71387,0.00000
-11.91857,-11.35838,0.00000
3.68880,17.46267,1.00000
-11.41424,18.40940,1.00000
2.10452,19.78222,1.00000
12.66632,12.12241,1.00000
-8.60613,8.78762,0.00000
-14.28762,-12.39172,0.00000
-8.95495,7.25162,0.00000
24.50291,-0.04688,0.00000
-2.24748,20.26155,1.00000
10.40090,15.41836,1.00000
-15.56344,-1.91775,0.00000
-2.06374,18.70633,1.00000
9.35137,-7.63843,1.00000
-25.32446,5.61112,1.00000
-16.50218,-6.59589,0.00000
-0.64681,-8.48864,1.00000
8.13826,14.75258,1.00000
-15.67187,15.80483,1.00000
8.08494,-7.30683,1.00000
-21.36485,8.92385,1.00000
-8.11942,-16.92522,0.00000
0.85176,-19.43449,0.00000
6.86148,15.14355,1.00000
15.31476,-15.81167,0.00000
9.02227,-5.22866,1.00000
8.65955,-18.43288,0.00000
1.65405,-9.62935,1.00000
10.53608,-18.50911,0.00000
-13.04494,16.92991,1.00000
-17.38207,14.40728,1.00000
-5.02259,19.82565,1.00000
-18.26580,15.96995,1.00000
12.65577,10.25969,1.00000
9.08681,-20.19529,0.00000
-4.42689,-18.88160,0.00000
-3.90981,-8.32900,1.00000
-13.80027,-1.03261,0.00000
-3.44557,10.49709,0.00000
12.65719,15.65005,1.00000
-16.15222,0.12300,0.00000
10.89774,11.38261,1.00000
13.32297,-0.26151,1.00000
21.10209,-7.94697,0.00000
-14.55192,-5.24169,0.00000
24.15272,-3.96800,0.00000
-12.47803,-6.65201,0.00000
-20.52003,10.78985,1.00000
13.53773,-2.36579,1.00000
-3.49017,-5.56333,1.00000
25.31214,-3.54761,0.00000
3.28000,19.22511,1.00000
-4.52991,-18.84526,0.00000
13.11729,11.01376,1.00000
-24.61244,3.39294,1.00000
25.98627,-1.42883,0.00000
-7.23485,21.86402,1.00000
-1.54200,-19.27465,0.00000
2.34027,-8.93961,1.00000
8.59838,-9.43147,1.00000
-23.41062,1.23536,1.00000
-7.02946,-17.34412,0.00000
13.42286,0.38985,1.00000
-10.91376,7.48667,0.00000
15.80841,-15.11448,0.00000
12.83028,-16.92485,0.00000
-20.22797,12.71986,1.00000
0.38905,-18.55380,0.00000
2.05647,18.45941,1.00000
-8.15184,6.64186,0.00000
-0.73356,-9.22260,1.00000
-13.37388,17.55687,1.00000
-19.99465,13.52313,1.00000
10.89922,-5.91266,1.00000
-23.83616,2.94191,1.00000
16.52929,-16.68513,0.00000
-9.81098,6.74523,0.00000
12.31530,-17.85868,0.00000
-6.64777,-3.36045,1.00000
-12.47511,3.35635,0.00000
-13.90880,-6.82002,0.00000
24.56598,-2.82922,0.00000
12.43513,-18.77751,0.00000
-7.79432,-16.36557,0.00000
-14.53917,-1.01615,0.00000
-11.79470,-13.52857,0.00000
-3.81761,-2.94683,1.00000
-1.84041,-5.70740,1.00000
-23.11303,3.54982,1.00000
-12.72831,-2.82143,0.00000
-6.47729,-15.24172,0.00000
19.42094,-11.39250,0.00000
12.57812,10.76773,1.00000
9.57438,-18.72015,0.00000
-13.69079,17.23352,1.00000
-8.79393,-15.32682,0.00000
18.90536,-14.41187,0.00000
3.41608,-19.37349,0.00000
21.34075,-10.53158,0.00000
-1.52380,19.64201,1.00000
-8.98642,19.38722,1.00000
1.63138,-19.98139,0.00000
-24.80438,0.90588,1.00000
-2.96821,-18.72627,0.00000
-9.68073,6.85307,0.00000
-0.46324,-20.73220,0.00000
-13.92018,-0.66266,0.00000
4.82337,1.13188,0.00000
14.20868,-17.03186,0.00000
0.57418,18.74130,1.00000
9.40944,-18.70619,0.00000
14.54991,6.72662,1.00000
